evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
53,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12919.3807900000,0.5750000000,0.6000000000,0.4500000000,2.5000000000,0.7000000000,103,110,104,110,100,110
54,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.4750000000,0.5000000000,0.4000000000,2.5000000000,0.6000000000,100,110,102,110,100,110
55,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5250000000,0.5500000000,0.3000000000,3.5000000000,0.8000000000,100,110,104,110,100,110
56,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12961.8860850000,12919.3807900000,0.5750000000,0.6000000000,0.3500000000,3.0000000000,0.7000000000,101,110,103,110,103,112
57,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12919.3807900000,0.5250000000,0.6000000000,0.3000000000,3.0000000000,0.7000000000,101,110,101,110,101,111
58,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16564.5567100000,12919.3807900000,0.5750000000,0.6000000000,0.5000000000,3.5000000000,0.8000000000,104,111,104,110,102,111
59,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16103.0089550000,12919.3807900000,0.4750000000,0.5500000000,0.4500000000,3.0000000000,0.9000000000,104,110,104,110,100,110
60,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5750000000,0.6000000000,0.4500000000,3.0000000000,0.7000000000,101,111,103,110,101,112
61,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5500000000,0.6000000000,0.4000000000,3.5000000000,0.9000000000,100,111,104,112,100,110
62,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12919.3807900000,0.5750000000,0.6000000000,0.5000000000,2.5000000000,0.6000000000,104,110,104,110,103,112
63,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5750000000,0.6000000000,0.3000000000,3.5000000000,0.8000000000,100,110,101,110,100,110
64,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14518.6447900000,12919.3807900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.5000000000,103,110,101,110,102,110
65,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.4750000000,0.5000000000,0.3000000000,3.0000000000,0.8000000000,104,110,104,110,102,111
66,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5750000000,0.6000000000,0.5000000000,2.5000000000,0.5000000000,102,110,102,110,100,112
67,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,100,110,103,110,101,110
68,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,100,111,103,110,101,110
69,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,100,112,103,110,101,110
70,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12919.3807900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,100,113,103,110,101,110
71,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11933.1679900000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,101,110,103,110,101,110
72,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,101,111,103,110,101,110
73,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,101,112,103,110,101,110
74,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,101,113,103,110,101,110
75,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12919.3807900000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,102,110,103,110,101,110
76,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12006.2207900000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,102,111,103,110,101,110
77,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,102,112,103,110,101,110
78,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,102,113,103,110,101,110
79,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14460.3382900000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,110,103,110,101,110
80,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13033.5257900000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,111,103,110,101,110
81,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12320.1195400000,11933.1679900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,112,103,110,101,110
82,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11892.0757900000,11892.0757900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,103,110,101,110
83,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,15549.2815900000,11892.0757900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,104,110,103,110,101,110
84,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13759.4879900000,11892.0757900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,104,111,103,110,101,110
85,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12864.5911900000,11892.0757900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,104,112,103,110,101,110
86,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12327.6531100000,11892.0757900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,104,113,103,110,101,110
87,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11446.9102900000,11446.9102900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,110,101,110
88,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11402.4862900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,101,110
89,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,112,101,110
90,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,113,101,110
91,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11550.5662900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,101,110,101,110
92,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11471.5902900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,101,111,101,110
93,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11432.1022900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,101,112,101,110
94,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11408.4094900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,101,113,101,110
95,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11683.8382900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,102,110,101,110
96,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11560.4382900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,102,111,101,110
97,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11498.7382900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,102,112,101,110
98,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11461.7182900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,102,113,101,110
99,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11892.0757900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,103,110,101,110
100,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11699.2632900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,103,111,101,110
101,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11602.8570400000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,103,112,101,110
102,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11545.0132900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,103,113,101,110
103,steel_refine,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,104,110,101,110
104,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11797.3662900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,104,111,101,110
105,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11676.4342900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,104,112,101,110
106,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11603.8750900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,104,113,101,110
107,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,100,110
108,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,100,111
109,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,100,112
110,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,100,113
111,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11402.4862900000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,101,110
112,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,101,111
113,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,101,112
114,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,101,113
115,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11759.6552500000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,102,110
116,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11428.9432500000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,102,111
117,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,102,112
118,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,102,113
119,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12317.7317500000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,103,110
120,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11800.9942500000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,103,111
121,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11542.6255000000,11402.4862900000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,103,112
122,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11387.6042500000,11387.6042500000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,103,113
123,steel_refine,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,104,110
124,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12063.9102900000,11387.6042500000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,104,111
125,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11739.8125300000,11387.6042500000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,104,112
126,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,11545.3538740000,11387.6042500000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.7000000000,103,113,100,111,104,113
127,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5000000000,0.6000000000,0.4000000000,3.0000000000,0.7000000000,104,113,100,112,103,112
128,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5500000000,0.5500000000,0.3000000000,2.5000000000,0.7000000000,101,113,100,113,104,111
129,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.9000000000,101,113,100,112,101,113
130,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,11387.6042500000,0.4750000000,0.6000000000,0.3000000000,2.5000000000,0.9000000000,104,112,100,110,102,113
131,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5000000000,0.6000000000,0.3000000000,3.5000000000,0.8000000000,101,113,102,111,104,113
132,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.4750000000,0.5500000000,0.3500000000,3.5000000000,0.7000000000,104,111,100,112,101,113
133,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.4750000000,0.5000000000,0.4500000000,2.5000000000,0.5000000000,102,113,101,111,103,111
134,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12887.5043200000,11387.6042500000,0.5000000000,0.5000000000,0.4500000000,3.0000000000,0.5000000000,104,112,100,110,103,113
135,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5250000000,0.6000000000,0.3000000000,2.5000000000,0.8000000000,101,112,102,113,104,113
136,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.4750000000,0.5000000000,0.4500000000,2.5000000000,0.7000000000,104,111,101,111,101,113
137,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5750000000,0.6000000000,0.3000000000,3.5000000000,0.9000000000,101,113,100,110,102,112
138,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5750000000,0.6000000000,0.3000000000,3.0000000000,0.8000000000,103,113,100,112,102,113
139,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,11387.6042500000,0.4750000000,0.5500000000,0.3000000000,2.5000000000,0.5000000000,104,111,100,111,101,111
140,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,11387.6042500000,0.5750000000,0.6000000000,0.3500000000,2.5000000000,0.5000000000,104,113,100,110,101,113
141,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.4750000000,0.5000000000,0.5000000000,3.0000000000,0.6000000000,102,113,102,110,101,111
142,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14145.3077540000,11387.6042500000,0.4750000000,0.6000000000,0.3000000000,3.5000000000,0.9000000000,104,111,101,110,104,113
143,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5250000000,0.5500000000,0.3000000000,3.0000000000,0.6000000000,101,113,101,111,104,113
144,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,11387.6042500000,0.5500000000,0.6000000000,0.4000000000,2.5000000000,0.9000000000,102,111,100,110,103,111
145,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,11387.6042500000,0.5750000000,0.6000000000,0.3000000000,2.5000000000,0.6000000000,104,113,102,113,101,113
146,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,11387.6042500000,0.5750000000,0.6000000000,0.4000000000,2.5000000000,0.5000000000,102,113,100,110,101,113
147,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,11387.6042500000,0.4750000000,0.6000000000,0.3000000000,2.5000000000,0.7000000000,104,112,102,112,104,113
