evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
62,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,10546.3914180000,0.4000000000,0.4000000000,0.3000000000,3.0000000000,0.9000000000,104,111,100,110,100,111
63,reset,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,10546.3914180000,0.3500000000,0.3500000000,0.3000000000,2.5000000000,0.7000000000,104,113,100,110,101,110
64,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,10546.3914180000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.9000000000,104,113,100,112,102,111
65,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,9642.9648380000,9642.9648380000,0.3250000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,104,113,100,111,102,111
66,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3750000000,0.4500000000,0.3000000000,2.5000000000,0.7000000000,104,113,100,110,100,111
67,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10140.7382880000,9642.9648380000,0.3000000000,0.4500000000,0.3000000000,2.5000000000,0.8000000000,104,113,102,111,103,112
68,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3250000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,102,113,100,110,103,111
69,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10935.7627180000,9642.9648380000,0.3750000000,0.4500000000,0.3000000000,2.5000000000,0.6000000000,104,113,100,111,104,111
70,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.4500000000,0.3000000000,2.5000000000,0.8000000000,104,111,100,111,101,112
71,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3500000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,103,113,100,112,101,110
72,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10155.5855280000,9642.9648380000,0.3000000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,103,111,101,113,103,112
73,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3500000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,104,111,100,112,100,111
74,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.4500000000,0.3000000000,2.5000000000,0.8000000000,104,111,100,112,101,110
