evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
319,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14507.8252920000,12434.6150000000,0.5750000000,0.6000000000,0.4000000000,3.5000000000,0.8000000000,104,113,104,112,103,111
320,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.9000000000,101,110,104,113,100,112
321,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.5500000000,3.5000000000,0.9000000000,104,113,104,113,100,112
322,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4000000000,3.0000000000,0.8000000000,102,110,101,113,100,112
323,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.5000000000,3.5000000000,0.6000000000,101,112,101,113,103,112
324,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.8000000000,103,113,104,112,100,110
325,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13794.8437100000,12434.6150000000,0.5750000000,0.6000000000,0.5000000000,3.5000000000,0.5000000000,103,113,101,111,102,113
326,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.3000000000,3.0000000000,0.5000000000,100,111,101,113,102,113
327,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.4000000000,2.5000000000,0.9000000000,101,112,104,113,103,113
328,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13358.8956000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.5000000000,101,110,102,113,102,110
329,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.3000000000,3.0000000000,0.5000000000,103,111,103,112,101,111
330,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.9000000000,104,112,101,113,101,113
