evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
1,initial,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,999999999.0000000000,0.3500000000,0.3500000000,0.4000000000,2.0000000000,0.6000000000,104,110,104,110,104,110
2,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,999999999.0000000000,0.3500000000,0.3500000000,0.4000000000,2.0000000000,0.6000000000,102,113,104,110,104,110
3,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,999999999.0000000000,0.3500000000,0.3500000000,0.4000000000,1.5000000000,0.6000000000,100,112,102,110,104,112
4,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,999999999.0000000000,0.3250000000,0.3500000000,0.4000000000,2.0000000000,0.6000000000,101,112,104,110,104,110
5,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,999999999.0000000000,0.3500000000,0.3500000000,0.4000000000,2.0000000000,0.6000000000,103,110,104,110,104,110
6,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3789.9020640000,3789.9020640000,0.2500000000,0.2500000000,0.3000000000,2.0000000000,0.6000000000,100,111,102,112,101,113
7,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3789.9020640000,0.2250000000,0.3500000000,0.4000000000,2.0000000000,0.4000000000,102,111,101,111,104,110
8,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3789.9020640000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,103,113,104,110,100,113
9,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3789.9020640000,0.2500000000,0.2500000000,0.3000000000,2.0000000000,0.6000000000,100,111,100,113,102,111
10,neighbor,False,STEM_STRESS_OR_INTERVAL_BOUND,999999999.0000000000,3789.9020640000,0.2000000000,0.2000000000,0.4000000000,2.0000000000,0.6000000000,100,113,101,111,103,112
11,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,5507.9769300000,3789.9020640000,0.2250000000,0.3500000000,0.3000000000,2.0000000000,0.6000000000,103,112,103,113,104,111
12,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3789.9020640000,0.2250000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,104,111,101,112,103,111
13,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3873.6921600000,3789.9020640000,0.2000000000,0.2000000000,0.3000000000,2.0000000000,0.6000000000,102,112,102,112,101,113
14,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,3789.9020640000,0.3000000000,0.3000000000,0.3000000000,1.5000000000,0.6000000000,101,111,102,113,102,112
15,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,4588.9652160000,3789.9020640000,0.2500000000,0.2500000000,0.4000000000,2.0000000000,0.6000000000,100,111,102,111,104,113
16,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3789.9020640000,0.2000000000,0.2000000000,0.3000000000,2.0000000000,0.6000000000,104,113,102,112,101,113
17,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,4250.9047200000,3789.9020640000,0.2500000000,0.2500000000,0.3000000000,2.0000000000,0.6000000000,100,111,102,112,104,112
18,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3789.9020640000,0.2500000000,0.2500000000,0.4000000000,2.0000000000,0.6000000000,100,111,100,111,101,111
19,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3789.9020640000,0.2000000000,0.2000000000,0.3000000000,2.0000000000,0.6000000000,103,110,104,113,103,110
20,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3789.9020640000,0.2500000000,0.2500000000,0.3000000000,2.0000000000,0.6000000000,100,111,100,113,101,113
21,neighbor,False,INVALID_GEOMETRY_OR_INPUT,999999999.0000000000,3789.9020640000,0.2250000000,0.3500000000,0.4000000000,1.5000000000,0.6000000000,102,110,103,111,103,112
22,reset,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3029.1168000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,100,111,102,112,101,113
23,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3052.8096000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,100,111,102,112,101,112
24,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,104,113,104,113,104,110
25,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3817.3170240000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.4000000000,102,111,101,113,102,111
26,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3813.4472000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,102,111,102,113,102,111
27,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3151.5296000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.4000000000,100,111,102,111,102,112
28,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3807.4961040000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,101,110,102,112,101,113
29,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3751.9704000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,2.0000000000,0.6000000000,100,110,102,112,102,113
30,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2250000000,0.2500000000,0.3000000000,2.0000000000,0.4000000000,102,110,102,110,100,113
31,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,100,111,100,113,103,112
32,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,104,110,100,111,100,112
33,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,104,112,102,112,101,113
34,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,102,110,102,111,100,113
35,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3833.0706000000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,2.0000000000,0.6000000000,100,111,102,111,102,112
36,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,103,112,102,112,101,113
37,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.4000000000,102,112,104,110,104,110
38,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3304.5456000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,100,111,102,112,102,110
39,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,2.0000000000,0.5000000000,103,113,104,112,100,113
40,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,102,112,103,112,100,112
41,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3439.8430800000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,102,113,100,110,102,113
42,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3520.8724560000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,100,111,102,110,104,113
43,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,3480.2953200000,3029.1168000000,0.2500000000,0.2500000000,0.3000000000,1.5000000000,0.4000000000,101,113,101,112,103,113
44,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,102,110,103,112,100,111
45,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2500000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,100,113,100,112,103,110
46,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2500000000,0.3000000000,1.5000000000,0.6000000000,101,112,103,112,103,110
47,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2000000000,0.2000000000,0.3000000000,1.5000000000,0.6000000000,100,110,102,111,104,110
48,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,3029.1168000000,0.2500000000,0.2500000000,0.3000000000,2.0000000000,0.4000000000,100,112,101,111,104,113
