evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
1,initial,False,WSD_CRITERIA_UNVERIFIED,23154.0841200000,999999999.0000000000,0.6000000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,110,104,110,104,110
2,neighbor,False,WSD_CRITERIA_UNVERIFIED,19923.6169500000,999999999.0000000000,0.5500000000,0.6000000000,0.5500000000,3.5000000000,1.0000000000,104,110,103,110,104,112
3,neighbor,False,WSD_CRITERIA_UNVERIFIED,20484.5569200000,999999999.0000000000,0.6000000000,0.6000000000,0.5500000000,3.5000000000,0.9000000000,104,110,104,110,104,112
4,neighbor,False,WSD_CRITERIA_UNVERIFIED,21364.3203950000,999999999.0000000000,0.5750000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,110,103,111,104,111
5,neighbor,False,WSD_CRITERIA_UNVERIFIED,17508.2065300000,999999999.0000000000,0.5500000000,0.6000000000,0.6500000000,3.0000000000,1.0000000000,104,112,104,111,104,110
6,neighbor,False,WSD_CRITERIA_UNVERIFIED,18439.8391150000,999999999.0000000000,0.5750000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,112,104,111,104,112
7,neighbor,False,WSD_CRITERIA_UNVERIFIED,20106.7605600000,999999999.0000000000,0.6000000000,0.6000000000,0.7000000000,3.5000000000,1.0000000000,104,112,104,110,104,110
8,neighbor,False,WSD_CRITERIA_UNVERIFIED,17680.4475000000,999999999.0000000000,0.6000000000,0.6000000000,0.6500000000,3.5000000000,1.0000000000,103,112,103,112,103,110
9,neighbor,False,WSD_CRITERIA_UNVERIFIED,19170.4308800000,999999999.0000000000,0.6000000000,0.6000000000,0.6000000000,3.5000000000,0.9000000000,103,110,104,111,104,112
10,neighbor,False,WSD_CRITERIA_UNVERIFIED,22474.1306350000,999999999.0000000000,0.5750000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,110,104,111,104,110
11,neighbor,False,WSD_CRITERIA_UNVERIFIED,18520.8680400000,999999999.0000000000,0.6000000000,0.6000000000,0.5500000000,3.5000000000,1.0000000000,104,112,104,110,103,110
12,neighbor,False,WSD_CRITERIA_UNVERIFIED,19683.8293200000,999999999.0000000000,0.6000000000,0.6000000000,0.7500000000,3.5000000000,0.9000000000,104,111,103,110,102,110
13,neighbor,False,WSD_CRITERIA_UNVERIFIED,19729.5415200000,999999999.0000000000,0.6000000000,0.6000000000,0.6500000000,3.5000000000,0.9000000000,103,110,102,110,104,111
14,neighbor,False,WSD_CRITERIA_UNVERIFIED,19089.3355300000,999999999.0000000000,0.5500000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,103,112,104,111,104,110
15,neighbor,False,WSD_CRITERIA_UNVERIFIED,20427.9305200000,999999999.0000000000,0.5500000000,0.5500000000,0.7000000000,3.5000000000,1.0000000000,104,110,104,111,104,112
16,neighbor,False,WSD_CRITERIA_UNVERIFIED,22312.6545900000,999999999.0000000000,0.5500000000,0.6000000000,0.7500000000,3.5000000000,0.9000000000,104,110,104,110,103,110
17,neighbor,False,WSD_CRITERIA_UNVERIFIED,19410.5179200000,999999999.0000000000,0.6000000000,0.6000000000,0.6000000000,3.5000000000,0.9000000000,104,112,104,110,104,110
18,neighbor,False,WSD_CRITERIA_UNVERIFIED,21006.3318000000,999999999.0000000000,0.6000000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,110,104,112,104,112
19,neighbor,False,WSD_CRITERIA_UNVERIFIED,18253.2532800000,999999999.0000000000,0.5500000000,0.6000000000,0.6000000000,3.5000000000,0.9000000000,103,112,103,110,104,110
20,neighbor,False,WSD_CRITERIA_UNVERIFIED,20572.2202800000,999999999.0000000000,0.6000000000,0.6000000000,0.5500000000,3.5000000000,0.9000000000,104,110,104,110,103,111
21,neighbor,False,WSD_CRITERIA_UNVERIFIED,21354.6159600000,999999999.0000000000,0.6000000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,111,104,110,104,110
22,neighbor,False,WSD_CRITERIA_UNVERIFIED,14273.3162200000,999999999.0000000000,0.5500000000,0.5500000000,0.5500000000,3.0000000000,1.0000000000,102,112,104,111,102,110
23,neighbor,False,WSD_CRITERIA_UNVERIFIED,17743.4169600000,999999999.0000000000,0.6000000000,0.6000000000,0.7500000000,3.0000000000,1.0000000000,102,110,102,112,104,110
24,neighbor,False,WSD_CRITERIA_UNVERIFIED,22008.2187000000,999999999.0000000000,0.5500000000,0.5500000000,0.6500000000,3.5000000000,1.0000000000,104,110,104,110,104,110
25,neighbor,False,WSD_CRITERIA_UNVERIFIED,22612.3087600000,999999999.0000000000,0.6000000000,0.6000000000,0.7500000000,3.5000000000,1.0000000000,104,110,104,111,104,110
26,neighbor,False,WSD_CRITERIA_UNVERIFIED,21450.8918400000,999999999.0000000000,0.5500000000,0.5500000000,0.7000000000,3.5000000000,1.0000000000,104,110,103,110,103,110
27,neighbor,False,WSD_CRITERIA_UNVERIFIED,16763.1078750000,999999999.0000000000,0.5750000000,0.6000000000,0.7500000000,3.0000000000,1.0000000000,102,110,102,110,103,112
