evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
46,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4500000000,0.3000000000,3.5000000000,1.0000000000,100,110,100,110,100,110
47,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,102,110,100,110,100,112
48,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.5000000000,0.5000000000,2.5000000000,0.9000000000,100,110,102,110,103,110
49,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2250000000,0.4000000000,0.5000000000,3.5000000000,1.0000000000,103,110,100,110,103,110
50,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2500000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,100,110,100,110,100,112
51,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,8573.8840800000,0.2250000000,0.3000000000,0.3000000000,2.5000000000,1.0000000000,102,110,101,110,103,110
52,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,100,110,100,110,101,110
53,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,100,111,100,110,101,110
54,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,100,112,100,110,101,110
55,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,100,113,100,110,101,110
56,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8573.8840800000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,100,110,101,110
57,steel_refine,False,STEM_STRESS_OR_INTERVAL_BOUND,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,111,100,110,101,110
58,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,112,100,110,101,110
59,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,113,100,110,101,110
60,steel_refine,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,102,110,100,110,101,110
61,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8646.9368800000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,102,111,100,110,101,110
62,steel_refine,False,STEM_STRESS_OR_INTERVAL_BOUND,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,102,112,100,110,101,110
63,steel_refine,False,STEM_STRESS_OR_INTERVAL_BOUND,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,102,113,100,110,101,110
64,steel_refine,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,103,110,100,110,101,110
65,steel_refine,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,103,111,100,110,101,110
66,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8960.8356300000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,103,112,100,110,101,110
67,steel_refine,False,STEM_STRESS_OR_INTERVAL_BOUND,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,103,113,100,110,101,110
68,steel_refine,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,104,110,100,110,101,110
69,steel_refine,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,104,111,100,110,101,110
70,steel_refine,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,104,112,100,110,101,110
71,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8968.3692000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,104,113,100,110,101,110
72,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8573.8840800000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,100,110,101,110
73,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,100,111,101,110
74,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,100,112,101,110
75,steel_refine,False,MINIMUM_MAIN_STEEL,999999999.0000000000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,100,113,101,110
76,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8727.2949600000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,101,110,101,110
77,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8610.4104800000,8573.8840800000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,101,111,101,110
78,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8551.9682400000,8551.9682400000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,101,112,101,110
79,steel_refine,False,MEMBER_FLEXURE,999999999.0000000000,8551.9682400000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,101,113,101,110
80,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8924.5375200000,8551.9682400000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,102,110,101,110
81,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8741.9055200000,8551.9682400000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,102,111,101,110
82,steel_refine,True,PASS_IMPLEMENTED_PROJECT_CHECKS,8650.5895200000,8551.9682400000,0.2000000000,0.4000000000,0.3000000000,3.0000000000,1.0000000000,101,110,102,112,101,110
